last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Carey,Mike,,,,Mike Carey,1971-03-13,M,rep,OH,15.0,,Republican,https://carey.house.gov,1433 Longworth House Office Building Washington DC 20515-3515,202-225-2015,,,RepMikeCarey,1.457745193197781e+18,RepMikeCarey,@congressmanmikecarey,,,C001126,,N00048568,,H2OH15228,,456864,,Mike Carey (Ohio),,,Mike Carey (politician)
Cherfilus-McCormick,Sheila,,,,Sheila Cherfilus-McCormick,1979-01-25,F,rep,FL,20.0,,Democrat,https://cherfilus-mccormick.house.gov,2442 Rayburn House Office Building Washington DC 20515-0920,202-225-1313,,,,,congresswomanSCM,,,,C001127,,N00043504,,H8FL20032,,456865,,,,,Sheila Cherfilus-McCormick
Flood,Mike,,,,Mike Flood,1975-02-23,M,rep,NE,1.0,,Republican,https://flood.house.gov,343 Cannon House Office Building Washington DC 20515-2701,202-225-4806,,,USRepMikeFlood,,Congressman-Mike-Flood-101986952582058,,,,F000474,,N00050145,,H2NE01118,,456868,41983.0,Mike Flood,,,Mike Flood (politician)
Finstad,Brad,,,,Brad Finstad,1976-05-30,M,rep,MN,1.0,,Republican,https://finstad.house.gov,2418 Rayburn House Office Building Washington DC 20515-2301,202-225-2472,,,RepFinstad,,RepFinstad,@repfinstad,,,F000475,,N00050649,,H2MN01223,,456869,38612.0,Brad Finstad,,,Brad Finstad
Ryan,Patrick,,,,Patrick Ryan,1982-03-28,M,rep,NY,18.0,,Democrat,https://patryan.house.gov,1708 Longworth House Office Building Washington DC 20515-3218,202-225-5614,,,RepPatRyanNY,1.5694008491300495e+18,,,,,R000579,,N00041165,,H8NY19223,,456871,180314.0,Pat Ryan (New York),,,Pat Ryan (politician)
Yakym,Rudy,,,,Rudy Yakym III,1984-02-24,M,rep,IN,2.0,,Republican,https://yakym.house.gov,349 Cannon House Office Building Washington DC 20515-1402,202-225-3915,,,RepRudyYakym,1.6056656328586076e+18,RepRudyYakym,,,,Y000067,,N00051733,,H2IN02295,,456873,210545.0,Rudy Yakym,,,Rudy Yakym
Zinke,Ryan,,,,Ryan K. Zinke,1961-11-01,M,rep,MT,1.0,,Republican,https://zinke.house.gov,512 Cannon House Office Building Washington DC 20515-2600,202-225-5628,,,RepRyanZinke,,RepRyanZinke,,,,Z000018,2254.0,N00035616,,H4MT01041,,412640,104073.0,,,,Ryan Zinke
Britt,Katie,Elizabeth,,,Katie Boyd Britt,1982-02-02,F,sen,AL,,3.0,Republican,https://www.britt.senate.gov,416 Russell Senate Office Building Washington DC 20510,202-224-5744,https://www.britt.senate.gov/contact/,,SenKatieBritt,,senkatiebritt,UCbrYQF8n5ftTPqn8ZNo5vYw,,,B001319,,N00048812,S416,S2AL00145,,456874,201704.0,Katie Britt,,,Katie Britt
Schmitt,Eric,Stephen,,,Eric Schmitt,1975-06-20,M,sen,MO,,3.0,Republican,https://www.schmitt.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-5721,https://www.schmitt.senate.gov/contact/,,SenEricSchmitt,,116059838031776,@senericschmitt,,,S001227,,N00048414,S420,S2MO00544,,456875,104474.0,Eric Schmitt,,,Eric Schmitt
Fetterman,John,Karl,,,John Fetterman,1969-08-15,M,sen,PA,,3.0,Democrat,https://www.fetterman.senate.gov,142 Russell Senate Office Building Washington DC 20510,202-224-4254,https://www.fetterman.senate.gov/contact/,,,,SenFettermanPA,,,,F000479,,N00038201,S418,S6PA00274,,456877,166286.0,John Fetterman,,,John Fetterman
Strong,Dale,,,,Dale W. Strong,1970-05-08,M,rep,AL,5.0,,Republican,https://strong.house.gov,449 Cannon House Office Building Washington DC 20515-0105,202-225-4801,,,RepDaleStrong,,repdalestrong,,,,S001220,,N00048145,,H2AL05102,,456878,81485.0,Dale Strong,,,Dale Strong
Crane,Eli,,,,Elijah Crane,1980-01-03,M,rep,AZ,2.0,,Republican,https://crane.house.gov,307 Cannon House Office Building Washington DC 20515-0302,202-225-3361,,,RepEliCrane,1.6088912059027948e+18,100088851021670,@rep.elicrane,,,C001132,,N00048953,,H2AZ01354,,456879,205885.0,Eli Crane,,,Eli Crane
Ciscomani,Juan,Guadaloupe,,,Juan Ciscomani,1982-08-30,M,rep,AZ,6.0,,Republican,https://ciscomani.house.gov,461 Cannon House Office Building Washington DC 20515-0306,202-225-2542,,,RepCiscomani,1.6035309705937756e+18,100089186535085,UCD329AYGX7YnMMSUaTKWHwA,,,C001133,,N00049039,,H2AZ02360,,456880,106728.0,Juan Ciscomani,,,Juan Ciscomani
Kiley,Kevin,Patrick,,,Kevin Kiley,1985-01-30,M,rep,CA,3.0,,Republican,https://kiley.house.gov,2445 Rayburn House Office Building Washington DC 20515-0503,202-225-2523,,,RepKiley,1.6103569614758093e+18,100089382125341,@repkevinkiley,,,K000401,,N00050259,,H2CA03157,,456881,169303.0,Kevin Kiley,,,Kevin Kiley (politician)
Mullin,Kevin,,,,Kevin Mullin,1970-06-15,M,rep,CA,15.0,,Democrat,https://kevinmullin.house.gov,1404 Longworth House Office Building Washington DC 20515-0515,202-225-3531,,,RepKevinMullin,1.610411994888409e+18,CongressmanKevinMullin,UCAenuXjUZagZyD4HQL7_2ZA,,,M001225,,N00049438,,H2CA14162,,456883,105586.0,Kevin Mullin (California),,,Kevin Mullin
Kamlager-Dove,Sydney,Kai,,,Sydney Kamlager-Dove,1972-07-20,F,rep,CA,37.0,,Democrat,https://kamlager-dove.house.gov,144 Cannon House Office Building Washington DC 20515-0537,202-225-7084,,,RepKamlagerDove,,RepKamlagerDove,,,,K000400,,N00049460,,H2CA37304,,456884,178079.0,Sydney Kamlager-Dove,,,Sydney Kamlager-Dove
Garcia,Robert,Julio,,,Robert Garcia,1977-12-02,M,rep,CA,42.0,,Democrat,https://robertgarcia.house.gov,109 Cannon House Office Building Washington DC 20515-0542,202-225-7924,,,RepRobertGarcia,1.6027921958780477e+18,reprobertgarcia,,,,G000598,,N00049470,,H2CA47188,,456885,29749.0,Robert Garcia (California),,,Robert Garcia (California congressman)
Pettersen,Brittany,Louise,,,Brittany Pettersen,1981-12-06,F,rep,CO,7.0,,Democrat,https://pettersen.house.gov,348 Cannon House Office Building Washington DC 20515-0607,202-225-2645,,,reppettersen,,repbrittanypettersen,,,,P000620,,N00040878,,H8CO07045,,456886,138744.0,,,,Brittany Pettersen
Bean,Aaron,Paul,,,Aaron Bean,1967-01-25,M,rep,FL,4.0,,Republican,https://bean.house.gov,2459 Rayburn House Office Building Washington DC 20515-0904,202-225-0123,,,RepAaronBean,1.60492755008136e+18,100089355874563,,,,B001314,,N00051369,,H2FL04211,,456888,53932.0,Aaron Bean,,,Aaron Bean
Mills,Cory,,,,Cory Mills,1980-07-30,M,rep,FL,7.0,,Republican,https://mills.house.gov,346 Cannon House Office Building Washington DC 20515-0907,202-225-4035,,,RepMillsPress,,100089218152197,,,,M001216,,N00048179,,H2FL07156,,456889,209085.0,,,,Cory Mills
Frost,Maxwell,Alejandro,,,Maxwell Frost,1997-01-17,M,rep,FL,10.0,,Democrat,https://frost.house.gov,1224 Longworth House Office Building Washington DC 20515-0910,202-225-2176,,,RepMaxwellFrost,1.608494113174823e+18,RepMaxwellFrost,,,,F000476,,N00049075,,H2FL10259,,456890,209096.0,,,,Maxwell Frost
Luna,Anna,Paulina,,,Anna Paulina Luna,1989-05-06,F,rep,FL,13.0,,Republican,https://luna.house.gov,226 Cannon House Office Building Washington DC 20515-0913,202-225-5961,,,RepLuna,1.6102308352899236e+18,,@RepLuna,,,L000596,,N00045228,,H0FL13158,,456891,191344.0,Anna Paulina Luna,,,Anna Paulina Luna
Lee,Laurel,Frances,,,Laurel M. Lee,1974-03-26,F,rep,FL,15.0,,Republican,https://laurellee.house.gov,2464 Rayburn House Office Building Washington DC 20515-0915,202-225-5626,,,RepLaurelLee,1.608230657796227e+18,RepLaurelLee,,,,L000597,,N00051178,,H2FL15241,,456892,186114.0,,,,Laurel Lee
Moskowitz,Jared,Evan,,,Jared Moskowitz,1980-12-18,M,rep,FL,23.0,,Democrat,https://moskowitz.house.gov,242 Cannon House Office Building Washington DC 20515-0923,202-225-3001,,,RepMoskowitz,1.61000902774383e+18,RepMoskowitz,@RepMoskowitz,,,M001217,,N00050596,,H2FL22171,,456893,138155.0,,,,Jared Moskowitz
McCormick,Rich,Dean,,,Richard McCormick,1968-10-07,M,rep,GA,7.0,,Republican,https://mccormick.house.gov,1719 Longworth House Office Building Washington DC 20515-1007,202-225-4272,,,RepMcCormick,1.6106894839297802e+18,100089135203690,,,,M001218,,N00044520,,H0GA07273,,456894,189765.0,,,,Rich McCormick
Collins,Mike,Allen,Jr.,,Mike Collins,1967-07-02,M,rep,GA,10.0,,Republican,https://collins.house.gov,2351 Rayburn House Office Building Washington DC 20515-1010,202-225-4101,,,RepMikeCollins,1.6010307711244083e+18,RepMikeCollinsGA,,,,C001129,,N00035370,,H4GA10071,,456895,151225.0,,,,Mike Collins (politician)
Moylan,James (Jim),Camacho,,,James C. Moylan,1962-07-18,M,rep,GU,0.0,,Republican,https://moylan.house.gov,228 Cannon House Office Building Washington DC 20515-5301,202-225-1188,,,JMoylanforGuam,,100089324793869,,,,M001219,,N00050604,,H2GU01031,,456896,,James Moylan,,,James Moylan
Tokuda,Jill,Naomi,,,Jill N. Tokuda,1976-03-28,F,rep,HI,2.0,,Democrat,https://tokuda.house.gov,1027 Longworth House Office Building Washington DC 20515-1102,202-225-4906,,,RepJillTokuda,1.6107304775638057e+18,RepJillTokuda,UCBXwZrEZWQiSXebInVuYuvw,,,T000487,,N00051049,,H2HI02581,,456897,68493.0,Jill Tokuda,,,Jill Tokuda
Nunn,Zachary (Zach),Martin,,,Zachary Nunn,1979-05-04,M,rep,IA,3.0,,Republican,https://nunn.house.gov,1410 Longworth House Office Building Washington DC 20515-1503,202-225-5476,,,ZachNunn,1.610323831809364e+18,RepZachNunn,UCHcM0qd2GQ2CbOHSGZ06rrA,,,N000193,,N00048870,,H2IA03119,,456898,151170.0,Zach Nunn,,,Zach Nunn
Jackson,Jonathan,Luther,,,Jonathan L. Jackson,1966-01-07,M,rep,IL,1.0,,Democrat,https://jonathanjackson.house.gov,1632 Longworth House Office Building Washington DC 20515-1301,202-225-4372,,,,,repjackson,,,,J000309,,N00050105,,H2IL01349,,456899,204284.0,Jonathan Jackson (Illinois),,,Jonathan Jackson (Illinois politician)
Ramirez,Delia,Catalina,,,Delia C. Ramirez,1983-06-02,F,rep,IL,3.0,,Democrat,https://ramirez.house.gov,1523 Longworth House Office Building Washington DC 20515-1303,202-225-5701,,,repdeliaramirez,,Repdeliaramirez,,,,R000617,,N00049548,,H2IL03162,,456900,177128.0,Delia Ramirez,,,Delia Ramirez
Budzinski,Nicole (Nikki),Jai,,,Nikki Budzinski,1977-03-11,F,rep,IL,13.0,,Democrat,https://budzinski.house.gov,1717 Longworth House Office Building Washington DC 20515-1313,202-225-2371,,,RepNikkiB,1.6034767139959112e+18,RepNikkiBudzinski,UCp0Ykb-qUGx3ekTH9MIEK-w,,,B001315,,N00049102,,H2IL13153,,456901,204328.0,,,,Nikki Budzinski
Sorensen,Eric,,,,Eric Sorensen,1976-03-18,M,rep,IL,17.0,,Democrat,https://sorensen.house.gov,1314 Longworth House Office Building Washington DC 20515-1317,202-225-5905,,,RepEricSorensen,1.6114417947046748e+18,,,,,S001225,,N00049558,,H2IL17147,,456902,204339.0,,,,Eric Sorensen (politician)
Houchin,Erin,Suzanne,,,Erin Houchin,1976-09-24,F,rep,IN,9.0,,Republican,https://houchin.house.gov,342 Cannon House Office Building Washington DC 20515-1409,202-225-5315,,,RepHouchin,1.6036943487255265e+18,RepHouchin,,,,H001093,,N00037427,,H6IN09143,,456903,149614.0,,,,Erin Houchin
McGarvey,Morgan,,,,Morgan McGarvey,1979-12-23,M,rep,KY,3.0,,Democrat,https://mcgarvey.house.gov,1527 Longworth House Office Building Washington DC 20515-1703,202-225-5401,,,RepMcGarvey,1.610300298303787e+18,RepMcGarvey,,,,M001220,,N00049295,,H2KY03206,,456904,139826.0,,,,Morgan McGarvey
Ivey,Glenn,Frederick,,,Glenn Ivey,1961-02-27,M,rep,MD,4.0,,Democrat,https://ivey.house.gov,1610 Longworth House Office Building Washington DC 20515-2004,202-225-8699,,,RepGlennIvey,1.6101116938366648e+18,RepGlennIvey,,,,I000058,,N00033749,,H2MD04315,,456905,166279.0,,,,Glenn Ivey
Scholten,Hillary,Jeanne,,,Hillary J. Scholten,1982-02-22,F,rep,MI,3.0,,Democrat,https://scholten.house.gov,1317 Longworth House Office Building Washington DC 20515-2203,202-225-3831,,,RepScholten,,100089476625799,,,,S001221,,N00044885,,H0MI03316,,456906,191584.0,,,,Hillary Scholten
James,John,Edwards,,,John James,1981-06-08,M,rep,MI,10.0,,Republican,https://james.house.gov,1519 Longworth House Office Building Washington DC 20515-2210,202-225-4961,,,RepJames,,RepJohnJames,@RepJohnJames,,,J000307,,N00041550,,H2MI10150,,456907,181062.0,John James (Michigan),,,John James (Michigan politician)
Thanedar,Shri,,,,Shri Thanedar,1955-02-22,M,rep,MI,13.0,,Democrat,https://thanedar.house.gov,154 Cannon House Office Building Washington DC 20515-2213,202-225-5802,,,RepShriThanedar,1.6107192752658022e+18,CongressmanShriThanedar,,,,T000488,,N00049602,,H2MI13204,,456908,182346.0,Shri Thanedar,,,Shri Thanedar
Alford,Mark,Allen,,,Mark Alford,1963-10-04,M,rep,MO,4.0,,Republican,https://alford.house.gov,328 Cannon House Office Building Washington DC 20515-2504,202-225-2876,,,RepMarkAlford,,100089595940547,@RepAlford,,,A000379,,N00049617,,H2MO04207,,456909,205858.0,,,,Mark Alford (politician)
Burlison,Eric,Wayne,,,Eric Burlison,1976-10-02,M,rep,MO,7.0,,Republican,https://burlison.house.gov,1108 Longworth House Office Building Washington DC 20515-2507,202-225-6536,,,RepEricBurlison,1.6063425947655905e+18,100089208900263,UCuJFygzYhGiXMZHjhTQy20w,,,B001316,,N00049123,,H2MO07143,,456910,104635.0,Eric Burlison,,,Eric Burlison
Ezell,Mike,,,,Mike Ezell,1959-04-06,M,rep,MS,4.0,,Republican,https://ezell.house.gov,443 Cannon House Office Building Washington DC 20515-2404,202-225-5772,,,RepEzell,1.6027880047493448e+18,repezell,UCseRXy2_n4j97lndfkQ_hAw,,,E000235,,N00048240,,H2MS04258,,456911,202526.0,,,,Mike Ezell
Davis,Donald,Gene,,,Donald G. Davis,1971-08-29,M,rep,NC,1.0,,Democrat,https://dondavis.house.gov,1123 Longworth House Office Building Washington DC 20515-3301,202-225-3101,,,RepDonDavis,,RepDonDavis,,,,D000230,,N00049636,,H2NC02287,,456912,102950.0,Donald Davis,,,Don Davis (North Carolina politician)
Foushee,Valerie,Jean,,,Valerie P. Foushee,1956-05-07,F,rep,NC,4.0,,Democrat,https://foushee.house.gov,2452 Rayburn House Office Building Washington DC 20515-3304,202-225-1784,,,ValerieFoushee,1.6114711547320607e+18,RepValerieFoushee,@RepValerieFoushee,,,F000477,,N00049652,,H2NC06114,,456913,93091.0,,,,Valerie Foushee
Edwards,Charles (Chuck),Marion,,,Chuck Edwards,1960-09-13,M,rep,NC,11.0,,Republican,https://edwards.house.gov,1505 Longworth House Office Building Washington DC 20515-3311,202-225-6401,,,RepEdwards,1.6027480997928796e+18,RepChuckEdwards,,,,E000246,,N00049670,,H2NC14050,,456914,166600.0,,,,Chuck Edwards
Kean,Thomas,Howard,Jr.,,"Thomas H. Kean, Jr.",1968-09-05,M,rep,NJ,7.0,,Republican,https://kean.house.gov,251 Cannon House Office Building Washington DC 20515-3007,202-225-5361,,,CongressmanKean,1.6074227576706417e+18,CongressmanKean,,,,K000398,,N00027502,,H0NJ07261,,456917,43250.0,Thomas Kean Jr.,,,Thomas Kean Jr.
Menendez,Robert,Jacobsen,Jr.,,Robert Menendez,1985-07-12,M,rep,NJ,8.0,,Democrat,https://menendez.house.gov,2453 Rayburn House Office Building Washington DC 20515-3008,202-225-7919,,,RepMenendez,1.603468242852397e+18,repmenendez,,,,M001226,,N00049686,,H2NJ08232,,456918,205678.0,Rob Menendez (New Jersey),,,Rob Menendez
Vasquez,Gabriel (Gabe),,,,Gabe Vasquez,1984-08-03,M,rep,NM,2.0,,Democrat,https://vasquez.house.gov,322 Cannon House Office Building Washington DC 20515-3102,202-225-2365,,,RepGabeVasquez,,100089328694464,,,,V000136,,N00049142,,H2NM02191,,456919,201740.0,Gabriel Vasquez,,,Gabe Vasquez
LaLota,Nicolas,Joseph,,,Nick LaLota,1978-06-23,M,rep,NY,1.0,,Republican,https://lalota.house.gov,122 Cannon House Office Building Washington DC 20515-3201,202-225-3826,,,RepLaLota,1.5885811251774423e+18,replalota,,,,L000598,,N00050419,,H2NY01190,,456920,191957.0,,,,Nick LaLota
Goldman,Dan,Sachs,,,Daniel S. Goldman,1976-02-26,M,rep,NY,10.0,,Democrat,https://goldman.house.gov,245 Cannon House Office Building Washington DC 20515-3210,202-225-7944,,,RepDanGoldman,1.6100195553713725e+18,RepDanGoldman,,,,G000599,,N00051424,,H2NY10308,,456923,208627.0,Daniel Goldman,,,Dan Goldman
Lawler,Michael,Vincent,,,Michael Lawler,1986-09-09,M,rep,NY,17.0,,Republican,https://lawler.house.gov,324 Cannon House Office Building Washington DC 20515-3217,202-225-6506,,,RepMikeLawler,1.5903720470158868e+18,RepMikeLawler,@RepMikeLawler,,,L000599,,N00051208,,H2NY17162,,456924,192271.0,,,,Mike Lawler
Langworthy,Nicholas,A.,,,Nicholas A. Langworthy,1981-02-27,M,rep,NY,23.0,,Republican,https://langworthy.house.gov,422 Cannon House Office Building Washington DC 20515-3223,202-225-3161,,,RepLangworthy,,RepLangworthy,,,,L000600,,N00051431,,H2NY23228,,456927,208663.0,,,,Nick Langworthy
Landsman,Greg,John,,,Greg Landsman,1976-12-04,M,rep,OH,1.0,,Democrat,https://landsman.house.gov,2244 Rayburn House Office Building Washington DC 20515-3501,202-225-2216,,,repgreglandsman,,RepGregLandsman,,,,L000601,,N00049718,,H2OH01194,,456928,186237.0,,,,Greg Landsman
Miller,Max,Leonard,,,Max L. Miller,1988-11-13,M,rep,OH,7.0,,Republican,https://maxmiller.house.gov,143 Cannon House Office Building Washington DC 20515-3507,202-225-3876,,,repmaxmiller,,CongressmanMaxMiller,@RepMaxMiller,,,M001222,,N00048277,,H2OH16051,,456929,206947.0,,,,Max Miller (politician)
Sykes,Emilia,Strong,,,Emilia Strong Sykes,1986-01-04,F,rep,OH,13.0,,Democrat,https://sykes.house.gov,1217 Longworth House Office Building Washington DC 20515-3513,202-225-6265,,,RepEmiliaSykes,1.6115278357425193e+18,repemiliasykes,@repemiliasykes,,,S001223,,N00050165,,H2OH13264,,456930,152164.0,,,,Emilia Sykes
Brecheen,Josh,Chad,,,Josh Brecheen,1979-06-19,M,rep,OK,2.0,,Republican,https://brecheen.house.gov,351 Cannon House Office Building Washington DC 20515-3602,202-225-2701,,,repbrecheen,,100089040632497,UCSX3nV53o-1-e0nFA6pPs2w,,,B001317,,N00051106,,H2OK02315,,456931,124973.0,Josh Brecheen,,,Josh Brecheen
Hoyle,Valerie,Anne,,,Val T. Hoyle,1964-02-14,F,rep,OR,4.0,,Democrat,https://hoyle.house.gov,1620 Longworth House Office Building Washington DC 20515-3704,202-225-6416,,,repvalhoyle,1.6128651964894126e+18,repvalhoyle,,,,H001094,,N00049734,,H2OR04095,,456932,116336.0,Val Hoyle,,,Val Hoyle
Salinas,Andrea,Rose,,,Andrea Salinas,1969-12-06,F,rep,OR,6.0,,Democrat,https://salinas.house.gov,403 Cannon House Office Building Washington DC 20515-0001,202-225-5643,,,repsalinas,,RepSalinas,,,,S001226,,N00049738,,H2OR06066,,456934,178196.0,Andrea Salinas,,,Andrea Salinas
Lee,Summer,Lynn,,,Summer L. Lee,1987-11-26,F,rep,PA,12.0,,Democrat,https://summerlee.house.gov,2437 Rayburn House Office Building Washington DC 20515-3812,202-225-2135,,,RepSummerLee,,RepSummerLee,UCqQJ44qlkVxWV5N12YeacyA,,,L000602,,N00049757,,H2PA18200,,456935,179240.0,Summer Lee,,,Summer Lee
Deluzio,Chris,Raphael,,,Christopher R. Deluzio,1984-07-13,M,rep,PA,17.0,,Democrat,https://deluzio.house.gov,1222 Longworth House Office Building Washington DC 20515-3817,202-225-2301,,,RepDeluzio,1.6089343167799214e+18,RepChrisDeluzio,,,,D000530,,N00049160,,H2PA17103,,456936,202954.0,,,,Chris Deluzio
Magaziner,Seth,Michael,,,Seth Magaziner,1983-07-22,M,rep,RI,2.0,,Democrat,https://magaziner.house.gov,252 Cannon House Office Building Washington DC 20515-3902,202-225-2735,,,Rep_Magaziner,,repsethmagaziner,,,,M001223,,N00050458,,H2RI02184,,456937,154457.0,Seth Magaziner,,,Seth Magaziner
Fry,Russell,William,,,Russell Fry,1985-01-31,M,rep,SC,7.0,,Republican,https://fry.house.gov,345 Cannon House Office Building Washington DC 20515-4007,202-225-9895,,,RepRussellFry,1.603514304354984e+18,reprussellfry,@reprussellfry,,,F000478,,N00049165,,H2SC07280,,456938,157265.0,,,,Russell Fry (politician)
Ogles,Andrew,,IV,,Andrew Ogles,1971-06-18,M,rep,TN,5.0,,Republican,https://ogles.house.gov,151 Cannon House Office Building Washington DC 20515-4205,202-225-4311,,,repogles,,RepAndyOgles,,,,O000175,,N00050943,,H2TN05446,,456939,48673.0,Andy Ogles,,,Andy Ogles
Moran,Nathaniel,Quentin,,,Nathaniel Moran,1974-07-22,M,rep,TX,1.0,,Republican,https://moran.house.gov,1605 Longworth House Office Building Washington DC 20515-4301,202-225-3035,,,RepNateMoran,,RepNateMoran,@RepNateMoran,,,M001224,,N00049775,,H2TX01112,,456940,79156.0,Nathaniel Moran,,,Nathaniel Moran
Self,Keith,Alan,,,Keith Self,1953-03-20,M,rep,TX,3.0,,Republican,https://keithself.house.gov,1030 Longworth House Office Building Washington DC 20515-4303,202-225-4201,,,repkeithself,,repkeithself,,,,S001224,,N00049337,,H2TX03290,,456941,97491.0,Keith Self,,,Keith Self
Luttrell,Morgan,Joe,,,Morgan Luttrell,1975-11-07,M,rep,TX,8.0,,Republican,https://luttrell.house.gov,444 Cannon House Office Building Washington DC 20515-4308,202-225-4901,,,RepLuttrell,1.6030280434544476e+18,100089328790942,,,,L000603,,N00048776,,H2TX08182,,456942,200930.0,,,,Morgan Luttrell
De La Cruz,Mónica,,,,Monica De La Cruz,1974-11-11,F,rep,TX,15.0,,Republican,https://delacruz.house.gov,1415 Longworth House Office Building Washington DC 20515-4315,202-225-9901,,,RepMonicaDLC,,RepMonicaDLC,@RepMonicaDLC,,,D000594,,N00045793,,H0TX15124,,456943,188292.0,Monica De La Cruz,,,Monica De La Cruz
Crockett,Jasmine,Felicia,,,Jasmine Crockett,1981-03-29,F,rep,TX,30.0,,Democrat,https://crockett.house.gov,1616 Longworth House Office Building Washington DC 20515-4330,202-225-8885,,,RepJasmine,1.6099744436311572e+18,RepJasmine,,,,C001130,,N00049840,,H2TX30178,,456944,188486.0,,,,Jasmine Crockett
Casar,Gregorio,Eduardo,,,Greg Casar,1989-05-04,M,rep,TX,35.0,,Democrat,https://casar.house.gov,446 Cannon House Office Building Washington DC 20515-4335,202-225-5645,,,RepCasar,1.499512178013057e+18,RepCasar,,,,C001131,,N00049855,,H2TX35144,,456945,161953.0,,,,Greg Casar
Hunt,Wesley,Parish,,,Wesley Hunt,1981-11-13,M,rep,TX,38.0,,Republican,https://hunt.house.gov,1520 Longworth House Office Building Washington DC 20515-0001,202-225-5646,,,RepWesleyHunt,1.6027510017563116e+18,RepWesleyHunt,,,,H001095,,N00044362,,H0TX07170,,456946,188147.0,Wesley Hunt (Texas Congress),,,Wesley Hunt
Kiggans,Jennifer,Ann,,,Jennifer A. Kiggans,1971-06-18,F,rep,VA,2.0,,Republican,https://kiggans.house.gov,152 Cannon House Office Building Washington DC 20515-4602,202-225-4215,,,RepJenKiggans,,repjenkiggans,@repjenkiggans,,,K000399,,N00048315,,H2VA02064,,456947,186387.0,,,,Jen Kiggans
Balint,Becca,A.,,,Becca Balint,1968-05-04,F,rep,VT,0.0,,Democrat,https://balint.house.gov,1510 Longworth House Office Building Washington DC 20515-4500,202-225-4115,,,RepBeccaB,1.6061151782103654e+18,repbeccab,YouTubeChannelID,,,B001318,,N00049900,,H2VT01076,,456948,154056.0,Becca Balint,,,Becca Balint
Gluesenkamp Perez,Marie,,,,Marie Gluesenkamp Perez,1988-06-06,F,rep,WA,3.0,,Democrat,https://gluesenkampperez.house.gov,1431 Longworth House Office Building Washington DC 20515-4703,202-225-3536,,,RepMGP,1.6031278745124536e+18,RepMGP,@repmgp,,,G000600,,N00050490,,H2WA03217,,456949,207307.0,Marie Gluesenkamp Perez,,,Marie Gluesenkamp Perez
Van Orden,Derrick,Francis,,,Derrick Van Orden,1969-09-15,M,rep,WI,3.0,,Republican,https://vanorden.house.gov,1513 Longworth House Office Building Washington DC 20515-4903,202-225-5506,,,RepVanOrden,1.5987780144012698e+18,RepVanOrden,,,,V000135,,N00046843,,H0WI03175,,456950,192343.0,Derrick Van Orden,,,Derrick Van Orden
Hageman,Harriet,Maxine,,,Harriet M. Hageman,1962-10-18,F,rep,WY,0.0,,Republican,https://hageman.house.gov,1227 Longworth House Office Building Washington DC 20515-5000,202-225-2311,,,RepHageman,,,@rephageman,,,H001096,,N00049197,,H2WY00166,,456951,182961.0,Harriet Hageman,,,Harriet Hageman
Ricketts,Pete,,,,Pete Ricketts,1964-08-19,M,sen,NE,,2.0,Republican,https://www.ricketts.senate.gov,139 Russell Senate Office Building Washington DC 20510,202-224-4224,https://www.ricketts.senate.gov/contact/,,SenatorRicketts,,SenatorRicketts,@SenatorRicketts,,,R000618,,N00027695,S423,S6NE00129,61233.0,456952,57777.0,Pete Ricketts,,,Pete Ricketts
McClellan,Jennifer,,,,Jennifer L. McClellan,1972-12-28,F,rep,VA,4.0,,Democrat,https://mcclellan.house.gov,1628 Longworth House Office Building Washington DC 20515-4604,202-225-6365,,,RepMcClellan,,,,,,M001227,,N00051961,,H4VA04066,,456953,58655.0,Jennifer McClellan,,,Jennifer McClellan
Amo,Gabe,,,,Gabe Amo,1987-12-11,M,rep,RI,1.0,,Democrat,https://amo.house.gov,1119 Longworth House Office Building Washington DC 20515-3901,202-225-4911,,,RepGabeAmo,,61553581414066,,,,A000380,,N00052615,,H4RI01265,,456955,,Gabe Amo,,,Gabe Amo
Maloy,Celeste,,,,Celeste Maloy,1981-05-22,F,rep,UT,2.0,,Republican,https://maloy.house.gov,249 Cannon House Office Building Washington DC 20515-4402,202-225-9730,,,RepMaloyUtah,,61555755717517,@RepCelesteMaloy,,,M001228,,N00052817,,H4UT02296,,456956,212289.0,Celeste Maloy,,,Celeste Maloy
Suozzi,Thomas,R.,,,Thomas R. Suozzi,1962-08-31,M,rep,NY,3.0,,Democrat,https://suozzi.house.gov,203 Cannon House Office Building Washington DC 20515-3203,202-225-3335,,,reptomsuozzi,,RepTomSuozzi,,,,S001201,,N00038742,,H6NY03247,104747.0,412717,92111.0,Tom Suozzi,,21747.0,Tom Suozzi
Kennedy,Timothy,,,,Timothy M. Kennedy,1976-10-20,M,rep,NY,26.0,,Democrat,https://kennedy.house.gov,423 Cannon House Office Building Washington DC 20515-3226,202-225-3306,,,reptimkennedy,,reptimkennedy,@reptimkennedy,,,K000402,,N00054366,,H4NY26078,134035.0,456957,91670.0,Timothy M. Kennedy,,,Tim Kennedy (politician)
